departement;nom;adresse_1;adresse2;adresse3;code_postal;ville;email;telephone;fax;web;wgs84
75;Le 104;104, rue d'Aubervilliers;;;75019;Paris 19;contact@104.fr;01 40 05 51 71;01 40 05 54 45;http://www.104.fr;48.890499,2.3684991
75;La Géode;26, av Corentin Cariou;;;75019;Paris 19;;01 40 05 79 99;;;48.89461,2.38872
77;Les Passerelles;17 rue Saint-Clair;;;77340;Pontault-Combault;lespasserelles@pontault-combault.fr;01 74 59 50 20;;;48.7822668,2.5985527
92;La Montgolfière;Centre culturel;8 avenue Jean Salmon-Legagneur;;92420;Vaucresson;culturel@mairie-vaucresson.fr;01 47 95 53 40;01 47 01 55 80;http://www.mairie-vaucresson.fr;48.83807789999999,2.1549115
93;Théâtre du Garde-Chasse;181 bis, rue de Paris;;;93260;Les Lilas;theatredugardechasse@leslilas.fr;;;http://www.theatredugardechasse.fr;48.8810777,2.4200918
94;Au Bout du Quai;104 - 106 boulevard Paul Vaillant-Couturier;;;94200;Ivry-sur-Seine;auboutduquai@yahoo.fr;01 49 60 93 14;;http://oboutduquai.free.fr;48.81576339999999,2.4005604
75;Institut du monde arabe;Place Mohammed V;1, rue des Fossés Saint-Bernard;;75005;Paris 05;;01 40 51 38 38;01 43 54 76 45;http://www.imarabe.org;48.849268,2.3554665999999997
75;La Scène Bastille;2 bis, rue des Taillandiers;;;75011;Paris 11;contact@scenebastille.com;01 48 06 50 70;01 48 06 12 79;http://www.scenebastille.com;48.853541,2.375761
75;La Dame de Canton;Port de la gare;Quai François Mauriac;;75013;Paris 13;public@damedecanton.com;01 53 61 08 49;0145 84 41 71;http://www.damedecanton.com;48.83413789999999,2.377319
75;Théâtre 14 Jean-Marie Serreau;20, avenue Marc Sangnier;;;75014;Paris 14;contact@theatre14.fr;01 45 45 49 77;;;48.8262507,2.3065106
75;Théâtre Le Funambule;53, rue des Saules;;;75018;Paris 18;surlefil2006@yahoo.fr;01 42 23 88 83;01 46 06 31 97;http://www.funambule-montmartre.com/;48.89076730000001,2.3404795
75;Théâtre des Quarts d'Heures;10, square des Cardeurs;;;75020;Paris 20;http://www.thqh.fr;01 40 09 17 73;09 56 75 08 16;;48.858166,2.407528
78;Médiathèque de Villiers-Saint-Frédéric;5 cour de la Ferme;;;78640;Villiers-Saint-Frédéric;bibliomairie@wanadoo.fr;01 34 89 88 46;;http://www.mairie-villiers-saint-frederic.fr/;48.8188825,1.891768
91;Médiathèque Colette à Lisses;Mail de l'Ile de France;Long rayage;;91090;Lisses;;;;http://www.agglo-evry.fr/La-Culture/Le-reseau-des-mediatheques/infrastructure/Mediatheque-Colette;48.597094,2.425046
92;Médiathèque de Fontenay-aux-Roses;6 place du Château Sainte-Barbe;;;92260;Fontenay-aux-Roses;mediatheque(at)fontenay-aux-roses.fr;01 41 13 52 00;01 41 13 52 01;http://www.mediatheque-fontenay.fr;48.7903527,2.2908805
94;Espace Paul Valéry;72-74 avenue Ardouin;;;94420;Le Plessis-Trévise;culture@leplessistrevise.fr;01 45 94 38 92;01 45 94 79 49;;48.8055562,2.5777731
94;Bibliothèque des Gondoles à Choisy-le-Roi;1 avenue d'Alfortville;;;94600;Choisy-le-Roi;catherine.vaissiere@choisyleroi.fr;01 48 90 66 80;;http://www.choisyleroi.fr/fre/Culture-Loisirs;48.76737139999999,2.4142036
75;Espace Saint-Honoré;62, rue Saint-Honoré;;;75001;Paris 01;salmon62@orange.fr;01 42 36 98 07;;;48.8612738,2.3436605
75;Bibliothèque de l'heure Joyeuse à Paris;12 Rue des Prêtres Saint-Séverin;;;75005;Paris 05;bibliotheque.heure-joyeuse@paris.fr;01 56 81 15 60;;http://equipement.paris.fr/;48.8517824,2.3449178
75;Centre d'animation de la Grange-aux-Belles;55, rue de la Granges-aux-Belles;;;75010;Paris 10;;01 42 03 40 78;01 42 03 47 67;http://www.crl10.net;48.876923,2.368999
75;New Morning;7 & 9 Rue des Petites Ecuries;;;75010;Paris 10;newmorning@orange.fr;01 45 23 51 41;;http://www.newmorning.com/pratique;48.8734054,2.352719
75;L'Alimentation Générale;64, rue Jean-Pierre Timbaud;;;75011;Paris 11;prod@alimentation-generale.net;;;http://www.alimentation-generale.net;48.8675438,2.3751443
75;Batofar;Face au 11, Quai François Mauriac;;;75013;Paris 13;contact@batofar.org;;;http://www.batofar.org;48.8356845,2.3753957
75;Sudden Théâtre;14 bis, rue Sainte-Isaure;;;75018;Paris 18;sudden@wanadoo.fr;01 42 62 35 00;01 42 57 40 74;http://www.suddentheatre.fr;48.8940768,2.3443201
77;Espace Saint-Jean;26 place Saint-Jean;;;77000;Melun;espacesaintjean@ville-melun.fr;01 64 52 10 95;01 64 09 11 46;http://serviceculturelmelun.free.fr;48.5393662,2.6632135999999997
78;La Graineterie;Nouveau pôle culturel;27 rue Gabriel Péri;;78800;Houilles;service.culturel@ville-houilles.fr;01 39 15 92 10;;http://www.ville-houilles.fr;48.9252777,2.1897071
91;Espace Olympe de Gouges;Rue René Dècle;;;91180;Saint-Germain-lès-Arpajon;;;;;48.5950312,2.2588881
91;Théâtre Donald Cardwell;1, avenue de Villiers;;;91210;Draveil;bal-theatre@mairiedraveil.fr;01 69 40 94 90;01 69 03 10 67;http://www.draveil.fr/culture-et-evenements/saison-culturelle/;48.6809839,2.4026155
91;MJC Jean Vilar d'Igny;4 rue de Crewkerne;;;91430;Igny;mjc.igny@wanadoo.fr;01 69 41 23 77;01 69 41 32 92;"http://wwv.mic-;sny.ors";48.73919799999999,2.22095
92;Université Paris X Bernard-Marie Koltès;Service des affaires culturelles;200 avenue de la République;Bât. L, bureau R 28;92001;Nanterre;csignore@u-paris10.fr;01 40 97 56 56;01 40 97 47 20;http://www.u-paris10.fr/2C/0/fiche___defaultstructureksup/&RH=SERV;48.9047283,2.2088302
93;Le Forum, scène conventionnée;1-5 place de la  Libération;;;93150;Le Blanc-Mesnil;;01 48 14 22 00;;http://www.forumculturel.asso.fr/;48.943996,2.464884
94;Médiathèque municipale d'Ivry-sur-Seine;152 Avenue Danielle Casanova;;;94200;Ivry-sur-Seine;mediatheque@ivry94.fr;01 56 20 25 30;01 56 20 25 40;http://www.ivry94.fr/web/2084.htm;48.8124072,2.3862496
94;Conservatoire de Fresnes;Auditorium;41, rue Maurice Ténine;;94260;Fresnes;;;;;48.755253,2.3262289
95;Salle de la Croix Blanche;1, rue du Général Leclerc;;;95320;Saint-Leu-la-Forêt;;01 61 35 15 63;;;49.0174382,2.2460731
94;Théâtre Gérard Philipe de Champigny-sur-Marne;54 boulevard du Château;;;94500;Champigny-sur-Marne;info.gerardphilipe@culture-champigny94.fr;01 45 16 40 00;01 48 80 48 27;http://www.champigny94.fr;48.8109039,2.5455937
78;Théâtre Octave Mirbeau;rue Cadot;;;78510;Triel-sur-Marne;;;;;48.9815157,2.0018277
91;Salle Claude Nougaro;10, rue du Marquis de Raies;;;91080;Courcouronnes;;;;;48.6294411,2.4134928
91;MJC Boby Lapointe à Villebon-sur-Yvette;8 rue des Maraichers;;;91140;Villebon-sur-Yvette;;01 80 85 58 20;;http://www.mjcvillebon.org/web/;48.698322,2.231297
91;Salle Pablo Picasso à La Norville;41, chemin de la Garenne;;;91290;La Norville;;;;;48.5883249,2.2673742
92;Conservatoire Darius Milhaud à Antony;140, av. de la Division-Leclerc;;;92160;Antony;;01 41 87 81 00;01 42 37 16 52;http://www.agglo-hautsdebievre.fr/index.php?option=com_content&view=article&id=33&Itemid=58;48.7444336,2.3029793
92;Centre culturel de Courbevoie;14 bis, square de l'Hôtel-de-Ville;;;92400;Courbevoie;accueil.cc@cculturel-courbevoie.fr;01 43 33 63 52;01 46 67 98 78;http://www.sortiracourbevoie.com;48.8953875,2.2566096
92;Théâtre du Peuplier Noir;Cité des musiciens;3, avenue Saint-Saën;;92700;Colombes;theatrepeupliernoir@orange.fr;01 47 75 94 90;;http://theatrepeupliernoir.chez.com/;48.9220615,2.2533313
93;Espace 1789;2-4 rue Alexandre Bachelet;;;93400;Saint-Ouen;info@espace-1789.com;01 40 11 50 23;01 40 10 05 95;http://www.espace-1789.com;48.9080439,2.3331057
75;Théâtre du Soleil;La Cartoucherie;Route du Champ de Manœuvre;;75012;Paris 12;;01 43 74 87 63;01 43 28 33 61;http://www.theatre-du-soleil.fr;48.83501,2.449296
75;Le Prologue;18, rue des Quatre Frères Peignot;;;75015;Paris 15;;01 45 75 33 15;01 45 77 39 12;;48.84608,2.2826940000000002
75;Le duc des Lombards;42 rue des Lombards;;;75001;Paris 01;contact@ducdeslombards.com;01 42 33 22 88;01 40 28 98 52;http://www.ducdeslombards.com/;48.8597213,2.348596
75;Studio SFR;9, rue Tronchet;;;75008;Paris 08;;01 43 12 75 00;;http://www.lestudiosfr.fr;48.8729387,2.3268127
75;Le Brady Cinéma & Théâtre;39 boulevard de Strasbourg;;;75010;Paris 10;;;;;48.8716629,2.355382
78;La Batterie - Pôle musiques de Guyancourt;1, rue de la Redoute;;;78280;Guyancourt;communication.labatterie@ville-guyancourt.fr;01 39 30 45 90;01 39 40 45 98;http://www.labatteriedeguyancourt.fr;48.7836109,2.0591338
91;Espace Jean Lurcat;Place du Général Leclerc;;;91260;Juvisy-sur-Orge;culture@portesessonne.fr;01 69 57 87 87;;;48.6539278,2.411812
91;Salle des Fêtes de La Ferté Alais;10, boulevard Angot;;;91590;La Ferté Alais;;;;;48.481258,2.3488423
93;Médiathéque Jacques Duclos à Pierrefitte-sur-Seine;16 avenue Gabriel Péri;;;93380;Pierrefitte-sur-Seine;;01 72 09 35 10;;http://www.mediatheques-plainecommune.fr/;48.9633203,2.3567598
75;Bibliothèque Mouffetard à Paris;74 rue Mouffetard;;;75005;Paris 05;bibliotheque.mouffetard@paris.fr;01 43 37 96 54;;;48.8425926,2.3497862
75;Comédie de Paris;42, rue Pierre Fontaine;;;75009;Paris 09;administration@comediedeparis.com;01 42 81 32 22;01 45 26 37 06;http://www.comediedeparis.com/;48.8830076,2.3332043000000002
75;Le Palace;8, rue du faubourg Montmartre;;;75009;Paris 09;;;;http://www.theatrelepalace.fr;48.872114,2.343271
75;Théâtre du Splendid;48, rue du Faubourg Saint-Martin;;;75010;Paris 10;splendid@noos.fr;01 42 08 13 45;01 42 41 20 74;http://www.lesplendid.com;48.8707275,2.356709
75;Théâtre de BelleVille;94, rue du Faubourg-du-Temple;Passage Piver;;75011;Paris 11;contact@theatredebelleville.com;01 48 06 72 34 (administration : 01 83 64 50 20);01 43 55 92 54;http://www.theatredebelleville.com/;48.87089,2.374345
75;Olympic Café;20, rue Léon;;;75018;Paris 18;lmp@rueleon.net;01 42 52 42 63;01 42 52 44 94;http://www.rueleon.net;48.8878547,2.3535367
75;Le vent se lève;181 bis avenue Jean Jaurès;;;75019;Paris 19;contact@leventseleve.com;01 77 35 94 36;;http://www.leventseleve.com/;48.887838,2.388788
77;La Ferme Corsange - Centre culturel;2 A, rue aux Maigres;;;77700;Bailly-Romainvilliers;la-ferme-corsange@orange.fr;01 64 63 71 41;01 60 42 68 64;;48.8472601,2.8246409
78;Maison de l’environnnement;6 rue Haroun Tazieff;;;78114;Magny-les-Hameaux;maison.environnement@agglo-sqy.fr;01 30 07 34 34;;http://www.maisondelenvironnement.agglo-sqy.fr;48.7244985,2.0827064
75;Le Mélo d'Amélie;4, rue Marie-Stuart;;;75002;Paris 02;jeanluclopez@yahoo.fr;01 40 39 08 36;01 40 26 47 70;http://www.lemelodamelie.com;48.865007,2.3484285
75;Bibliothèque Forney à Paris;1 rue du Figuier;;;75004;Paris 04;bibliotheque.forney@paris.fr;01 42 78 14 60;;;48.8534584,2.3590394
75;British Council France;9 rue de Constantine;;;75007;Paris 07;;01 49 55 73 00;01 47 05 77 02;http://www.britishcouncil.org/fr/france.htm;48.8601846,2.3149982
75;La Cigale;120, boulevard de Rochechouart;;;75018;Paris 18;accueil@lacigale.fr;01 49 25 81 75;01 42 23 67 04;http://www.lacigale.fr;48.882291,2.340157
75;Cité des Sciences et de l'Industrie;30, avenue Corentin Cariou;;;75019;Paris 19;citeservice@cite-sciences.fr;01 40 05 70 00;;http://www.cite-sciences.fr;48.8955948,2.3878996
75;Théâtre Paris-Villette;211, avenue Jean-Jaurès;;;75019;Paris 19;;;;http://www.theatre-paris-villette.com;48.8866647,2.3844281
75;Bliothèque Oscar Wilde à Paris;12 rue du Télégraphe;;;75020;Paris 20;bibliotheque.oscar-wilde@paris.fr;01 43 66 84 29;;;48.87197829999999,2.3999956
75;Goethe Institut Paris;17 avenue d'Iéna;;;75116;Paris 16;info@paris.goethe.org;01 44 43 92 30;01 44 43 92 40;http://www.goethe.de/paris;48.8661287,2.2944094
78;Médiathèque Le Phare à Maurepas;Place de Bretagne;;;78310;Maurepas;lephare@maurepas.net;01 30 16 02 40;;;48.76452310000001,1.9345371
78;Bibliothèque municipale de Vernouillet;5 rue Paul Doumer;;;78540;Vernouillet;;01 39 71 56 10;;http://bibliothequevernouillet78.biblixnet.com;48.9723644,1.9839239
91;MJC de Palaiseau - Théâtre des Trois Vallées;Parc de l'Hôtel-de-Ville;;;91120;Palaiseau;contact@mjcpalaiseau.org;01 60 14 29 32;01 60 10 63 41;http://www.mjcpalaiseau.org;48.7144053,2.2463481
92;Centre culturel communal de Nanterre;10, rue des Anciennes Mairies;;;92000;Nanterre;mirelle.odena@mairie-nanterre.fr;01 41 37 94 21;01 47 21 48 73;http://www.nanterre.fr/Envies/Culture;48.8913005,2.1978926
94;Médiathèque Jean-Jacques Rousseau à Champigny-sur-Marne;6 Place Lénine;;;94500;Champigny-sur-Marne;bibliothequejjrousseau-adulte@mairie-champigny.fr;01 45 16 42 34;01 45 16 42 33;http://www.mediatheque.mairie-champigny94.fr/;48.81205019999999,2.5098423
95;Bibliothèque de L'Astrolabe à Cergy;parvis de la préfecture;;;95000;Cergy;bibliotheques2010.cergy@ville-cergy.fr;01 34 33 77 67;;http://www.bibaglo.org;49.0367,2.076575
95;Médiathèque Maupassant à Bezons;64 rue Édouard Vaillant;;;95875;Bezons;;01 39 47 11 12;01 39 47 37 27;http://www.ville-bezons.fr/tempslibre/mediatheque-maupassant/;48.92688829999999,2.2146639
95;Théâtre du Casino;3, avenue de Ceinture;;;95880;Enghien-les-Bains;nleguillerm@lucienbarriere.com;01 39 34 10 80;01 39 34 10 74;http://www.theatreducasino-enghien.com;48.9698238,2.3035967
75;Centre culturel de Chine à Paris;1 boulevard de la Tour Maubourg;;;75007;Paris 07;;01 53 59 59 20;;http://www.cccparis.org;48.8621458,2.310561
75;Théâtre Mogador;25, rue de Mogador;;;75009;Paris 09;contact@mogador.net;01 53 32 32 32;;http://www.mogador.net;48.875286,2.331204
75;Bibliothèque Vandamme à Paris;80 avenue du Maine;;;75014;Paris 14;bibliotheque.vandamme@paris.fr;01 43 22 42 18;;;48.8385369,2.3221472
75;Atelier du Plateau;5, rue du Plateau;;;75019;Paris 19;atelierduplateau@free.fr;01 42 41 28 22;;http://atelierduplateau.free.fr;48.8779396,2.3851275
75;Le Théâtre aux mains nues;7, square des Cardeurs;;;75020;Paris 20;contact.tmn@wanadoo.fr;01 43 72 60 28;01 43 72 60 43;http://www.theatre-aux-mains-nues.fr;48.8584471,2.4079768
75;Palais de Tokyo - Site de création contemporaine;13, rue du Président Wilson;;;75116;Paris 16;;01 47 23 54 01;;http://www.palaisdetokyo.com;48.8641085,2.29646374102446
78;Théâtre du Grenier;7 rue du Général Leclerc;;;78380;Bougival;service.culturel@ville-bougival.fr;01 39 69 03 03;01 39 69 00 88;;48.866327,2.1384667
91;Le Radazik;Esplanade de la République;;;91940;Les Ulis;;01 69 29 34 49;;;48.6426735,2.2298021
92;Médiathèque du Petit Nanterre;6 place des Muguets;;;92000;Nanterre;;01 47 29 51 57;;http://www.nanterre.fr/Envies/Le+r%C3%A9seau+des+m%C3%A9diath%C3%A8ques/R%C3%A9seau+6+m%C3%A9diath%C3%A8ques/M%C3%A9diath%C3%A8que+du+Petit-Nanterre.htm;48.9098376,2.220278
92;Bibliothèque du Jardin parisien à Clamart;Maison de quartier du Jardin parisien;20 rue du Parc;;92140;Clamart;;01 40 83 88 73;;http://mediatheque.clamart.fr/;48.7920147,2.2606168
94;Médiathéque de Bonneuil-sur-Marne;1 rue de la Commune;;;94380;Bonneuil-sur-Marne;agnes.detoffoli@bonneuil94.fr;01 59 71 52 01;01 56 71 52 29;http://bit.ly/fw9yCd;48.7690107,2.4854685
95;Château de la Roche-Guyon;1, rue de l'Audience;;;95780;La Roche-Guyon;information@chateaudelarocheguyon.fr;01 34 79 74 42;;http://www.chateaudelarocheguyon.fr;49.080971,1.6286
91;Espace Culturel Jean-Jacques Robert;Parc de Villeroy;avenue de Villeroy;;91540;Mennecy;;01 69 90 04 92;01 64 57 30 95;;48.5649767,2.4278134
91;Salle Louis Aragon;Avenue Du Général Leclerc;;;91710;Vert-le-Petit;;;;;48.5492511,2.3663289
92;Conservatoire de musique, de danse et d'art dramatique Léo Delibes;55-59 rue Martre;;;92110;Clichy-la-Garenne;conservatoire@ville-clichy.fr;01 47 15 97 80;;http://www.ville-clichy.fr/;48.9025869,2.30663
92;Médiathèque des Chartreux à Issy-les-Moulineaux;2 rue du Clos-Munier;;;92130;Issy-les-Moulineaux;;01 41 23 81 62;;http://www.issy.com/index.php/fr/culture/mediatheques;48.8226357,2.2543739
92;Bibliothèque municipale de Vanves;16 rue Sadi Carnot;;;92170;Vanves;;01 41 33 92 17;01 41 33 92 17;http://www.vanves.fr/culture-loisirs/bibliotheque-municipale/;48.8217804,2.2877072
94;La Grange Sainte-Geneviève;rue Sainte Geneviève;;;94150;Rungis;;;;;48.7479817,2.3462808
94;Salle Pablo Neruda à Bobigny;51 rue du Général de Gaulle;;;94290;Villeneuve-le-Roi;;01 49 61 92 40;;http://www.villeneuve-le-roi.fr;48.7351815,2.4219021
94;Bibliothèque municipale André Malraux à Champigny-sur-Marne;3 mail Rodin;;;94500;Champigny-sur-Marne;l.sepel@mairie-champigny94.fr;01 48 80 45 20;01 55 98 00 36;http://www.mediatheque.mairie-champigny94.fr;48.8045722,2.5485205
95;Espace Marcel Pagnol;Rue Gounod;;;95400;Villiers-le-Bel;culture@ville-villiers-le-bel.fr;01 34 19 85 71;01 34 19 52 62;;49.00624759999999,2.3991825
75;Théâtre Espace Marais;22, rue Beautreillis;;;75004;Paris 04;;01 48 04 91 55;01 48 04 94 40;;48.8534791,2.364257
75;Maison des Cultures du Monde;101, boulevard Raspail;;;75006;Paris 06;info@maisondesculturesdumonde.org;01 45 44 72 30;01 45 44 76 60;http://www.mcm.asso.fr;48.8462774,2.3285394
75;Théâtre Grévin;10, boulevard Montmartre;;;75009;Paris 09;contact@grevin.com;01 47 70 85 05;01 47 70 06 53;http://www.grevin.com/;48.8718236,2.3421599
75;Jeu de Paume;1 place de la Concorde;;;75008;Paris 08;info@jeudepaume.org;01 47 03 12 50;;http://www.jeudepaume.org/;48.8657992,2.3240664
75;Théâtre Côté cour;12, rue Edouard Lockroy;;;75011;Paris 11;theatrecotecour@free.fr;01 47 00 43 55;;http://www.theatrecotecour.com/;48.86584999999999,2.3745249
75;OPA;9, rue Biscornet;;;75012;Paris 12;opa_paris@yahoo.fr;01 46 28 12 90;;http://www.opa-paris.com;48.850331,2.369691
91;Centre Culturel Paul-Bailliart;6 allée de Québec;;;91300;Massy;contact@paul-b.fr;;;http://www.paulbailliart.com/;48.7295616,2.2840582
91;Le Onze;Studio d'enregistrement et de répétition;11 rue Roger-Clavier;;91700;Fleury-Mérogis;leonze@mairie-fleury-merogis.fr;01 69 46 72 09;;;48.630463,2.3612501
92;Maison de quartiers - Escale Europe;32-34 avenue de l'Europe;;;92700;Colombes;escale_europe@mairie-colombes.fr;01 46 49 10 12;01 46 49 80 59;;48.9259143,2.2421747
94;Théâtre en rond;Chemin de la Tour aux Chartiers;;;94260;Fresnes;colombofrancois@free.fr;06 19 19 77 24;;http://theatreenrond.free.fr/;48.7529195,2.3203272
78;La Merise;1, rue de l'Abreuvoir (adresse du cinéma);Place des Merisiers;;78190;Trappes;a-c-t@wanadoo.fr;01 30 16 47 30;01 30 62 93 06;http://www.lamerise.com;48.776739,2.003222
78;Collectif 12, Friche André Malraux;174 boulevard du Maréchal Juin;;;78200;Mantes-la-Jolie;communication@collectif12.org;01 30 33 39 42;01 30 33 33 98;http://www.collectif12.org;48.9938139,1.6981872999999998
75;Institut Ramon Lull, , langues et cultures catalanes;3 rue de la Boétie;;;75008;Paris 08;;01 42 66 02 45;01 47 42 07 63;http://www.llull.cat/llull/;48.8725864,2.3100791
75;Centre culturel du Vietnam;19-19 bis rue Albert;;;75013;Paris 13;contact@ccv-france.org;01 53 82 48 42;01 53 82 48 42;http://www.ccv-france.org;48.824578,2.372767
77;Complexe Culturel d'Annet-sur-Marne;rue Rigaudin;;;77410;Annet-sur-Marne;;;;;48.9260622,2.7157682999999997
91;MJC Saint-Exupéry à Viry-Chatillon;3 avenue d'Artois;;;91170;Viry-Chatillon;accueil@mjc-cs-saintexupery.org;01 69 24 38 82;;http://mjc.cs.saintexupery.free.fr/;48.6694416,2.3594026
92;Bibliothèque Boris Vian de Ville-d'Avray;Place Charles de Gaulle;;;92410;Ville-d'Avray;bibliotheque@mairie-villedavray.fr;01 47 50 35 41;;http://www.mairie-villedavray.fr/bibliotheque;48.82649620000001,2.1892559
94;Bibliothèque municipale Louis Pergaud à Arcueil;1 rue Louis Frébault;;;94110;Arcueil;mediatheque@mairie-arcueil.fr;01 49 08 51 70;01 49 08 51 73;http://www.mediatheque-arcueil.fr/site/;48.8050083,2.3348081
95;Théâtre de l’aventure;1, rue Gambetta;;;95120;Ermont;ermont-sur-scenes@ville-ermont.fr;01 34 44 03 80;01 34 44 03 89;http://www.ville-ermont.fr/culture/ermont-sur-scenes/;48.9998102,2.2569366
95;Salle polyvalente Agora;36 mail Mendès France;;;95490;Vauréal;;01 34 24 71 32;;;49.02351179999999,2.0304632
92;Petit Théâtre Odyssée - L'Escale;25 rue de la Gare;;;92300;Levallois-Perret;ici.londres@free.fr;01 47 39 50 17;;http://ici.londres.free.fr;48.8984964,2.2951242
75;Médiathèque Marguerite Yourcenar à Paris;41, rue d'Alleray;;;75015;Paris 15;mediatheque.marguerite-yourcenar@paris.fr;01 45 30 71 41;;;48.8368784,2.3036346
75;Centre culturel de Serbie;123 rue Saint-Martin;;;75004;Paris 04;info@ccserbie.com;01 42 72 50 50;01 42 72 52 80;http://www.ccserbie.com;48.8608109,2.3512384
75;Théâtre Marigny-Robert Hossein;Carré Marigny;;;75008;Paris 08;;01 53 96 70 30;01 53 96 70 31;http://www.theatremarigny.fr;48.8692292,2.3137183
